repo_name,language,stars,forks,created_at,description
deepnote/deepnote,TypeScript,2477,159,2025-09-29T15:24:25Z,"Deepnote is a drop-in replacement for Jupyter with an AI-first design, sleek UI, new blocks, and nat"
kirodotdev/Kiro,Sin especificar,2476,112,2025-06-17T19:12:20Z,Kiro is an agentic IDE that works alongside you from prototype to production.
mll-lab-nu/RAGEN,Jupyter Notebook,2460,197,2025-01-25T19:31:40Z,"RAGEN leverages reinforcement learning to train LLM reasoning agents in interactive, stochastic envi"
tidwall/pogocache,C,2452,79,2025-07-21T17:36:52Z,Fast caching software with a focus on low latency and cpu efficiency.
tobi/try,Shell,2451,87,2025-08-19T19:25:23Z,fresh directories for every vibe
ibelick/prompt-kit,TypeScript,2441,133,2025-02-10T16:11:29Z,"Core building blocks for AI apps.  High-quality, accessible, and customizable components for AI inte"
oxylabs/chatgpt-scraper,Java,2441,10,2025-08-26T07:15:29Z,Easily collect responses from ChatGPT scraper by providing a prompt along with valid Web Scraper API
dvlab-research/DreamOmni2,Python,2440,204,2025-09-28T05:20:51Z,This project is the official implementation of 'DreamOmni2: Multimodal Instruction-based Editing and
aingdesk/AingDesk,TypeScript,2439,273,2025-02-12T09:35:09Z,AingDesk是一款简单好用的AI助手，支持知识库、模型API、分享、联网搜索、智能体，它还在飞快成长中。 AingDesk is a simple and easy-to-use AI assis
Unakar/Logic-RL,Python,2423,165,2025-02-02T10:22:34Z,Reproduce R1 Zero on Logic Puzzle
microsoft/TRELLIS.2,Python,2422,176,2025-11-26T10:04:35Z,Native and Compact Structured Latents for 3D Generation
snap-stanford/Biomni,Python,2420,403,2025-03-19T21:06:53Z,Biomni: a general-purpose biomedical AI agent
NebulaiNetwork/OpenCompute,Sin especificar,2419,78,2025-01-11T12:55:10Z,nebulai's depin computing services
j-p-higgins/SoundThread,GDScript,2418,88,2025-05-06T01:35:06Z,Node based GUI for The Composers Desktop Project
chatdoc-com/OCRFlux,Python,2417,147,2025-06-04T03:36:43Z,OCRFlux is a lightweight yet powerful multimodal toolkit that significantly advances PDF-to-Markdown
BetterBahn/betterbahn,TypeScript,2411,192,2025-08-15T07:09:54Z,BetterBahn is an open-source project that aims to improve the train travel experience in germany. Th
EvoAgentX/EvoAgentX,Python,2408,188,2025-04-15T21:48:15Z,🚀 EvoAgentX: Building a Self-Evolving Ecosystem of AI Agents
heroui-inc/heroui-native,TypeScript,2404,93,2025-06-03T15:21:45Z,"📱Beautiful, fast and modern React Native UI library"
oxylabs/ai-crawler-py,Sin especificar,2395,7,2025-09-17T16:24:04Z,"Crawl a website starting from a URL, find relevant pages, and extract data – all guided by your natu"
guaguastandup/zotero-pdf2zh,Python,2394,107,2025-01-14T06:48:13Z,PDF2zh for Zotero | Zotero PDF中文翻译插件
K-Dense-AI/claude-scientific-skills,Python,2391,281,2025-10-19T20:54:15Z,A set of ready to use scientific skills for Claude
badtuxx/girus-cli,Go,2390,229,2025-03-23T16:35:24Z,
bodo-run/yek,Rust,2388,63,2025-01-11T16:35:26Z,A fast Rust based tool to serialize text-based files in a repository or directory for LLM consumptio
SWE-agent/mini-swe-agent,Python,2386,306,2025-06-28T20:18:15Z,"The 100 line AI agent that solves GitHub issues or helps you in your command line. Radically simple,"
OpenBMB/UltraRAG,Python,2381,202,2025-01-16T10:56:02Z,UltraRAG v2: A Low-Code MCP Framework for Building Complex and Innovative RAG Pipelines
pguso/ai-agents-from-scratch,JavaScript,2377,305,2025-10-23T19:39:04Z,"Demystify AI agents by building them yourself. Local LLMs, no black boxes, real understanding of fun"
mixedbread-ai/mgrep,TypeScript,2377,103,2025-11-06T01:01:47Z,"A calm, CLI-native way to semantically grep everything, like code, images, pdfs and more."
iliane5/meridian,TypeScript,2366,444,2025-03-06T00:37:01Z,"Meridian cuts through news noise by scraping hundreds of sources, analyzing stories with AI, and del"
ln-dev7/circle,TypeScript,2364,251,2025-03-05T04:21:49Z,"UI - Project management interface inspired by Linear. Built with Next.js and shadcn/ui, this applica"
duckdb/ducklake,C++,2362,124,2025-03-03T16:01:19Z,DuckLake is an integrated data lake and catalog format
mistralai/mistral-vibe,Python,2362,193,2025-12-08T18:56:59Z,Minimal CLI coding agent by Mistral
iDescriptor/iDescriptor,C++,2361,95,2025-07-27T03:59:37Z,"A free, open-source, and cross-platform iDevice management tool"
civilblur/mazanoke,CSS,2355,119,2025-03-21T21:41:46Z,A self-hosted local image optimizer that runs in your browser.
microsoft/mcp,C#,2355,325,2025-04-09T04:12:30Z,Catalog of official Microsoft MCP (Model Context Protocol) server implementations for AI-powered dat
miantiao-me/hacker-podcast,TypeScript,2351,208,2025-02-15T02:38:59Z,一个基于 AI 的 Hacker News 中文播客项目，每天自动抓取 Hacker News 热门文章，通过 AI 生成中文总结并转换为播客内容。
kingkongshot/prompts,Sin especificar,2348,243,2025-06-27T16:58:46Z,AI 相关的笔记
Afilmory/afilmory,TypeScript,2347,285,2025-06-05T05:16:03Z,"Modern photo gallery for photographers, with S3/GitHub sync, EXIF details, maps, and a WebGL viewer."
pipeshub-ai/pipeshub-ai,Python,2341,354,2025-03-06T18:51:10Z,PipesHub is a fully extensible and explainable workplace AI platform for enterprise search and workf
facebookresearch/sam-3d-body,Python,2340,223,2025-07-29T18:43:11Z,"The repository provides code for running inference with the SAM 3D Body Model (3DB), links for downl"
LeapLabTHU/cooragent,Python,2337,153,2025-04-11T14:59:45Z,Official Repository of Cooragent
iam-veeramalla/ultimate-linux-guide,Sin especificar,2331,2585,2025-04-02T06:48:17Z,Ultimate guide to learn Linux from scratch.
Sumanth077/ai-engineering-toolkit,Sin especificar,2330,427,2025-08-06T09:07:21Z,A curated list of 100+ libraries and frameworks for AI engineers building with LLMs
test-time-training/ttt-video-dit,Python,2327,192,2025-04-07T17:40:20Z,Official PyTorch implementation of One-Minute Video Generation with Test-Time Training
nickrunning/wechat-selkies,Python,2322,195,2025-10-12T10:03:40Z,基于Selkies的Linux网页版微信/QQ，支持本地中文输入法，支持AMD64和ARM64。
iChochy/NCE,JavaScript,2319,435,2025-09-24T05:55:42Z,《新概念英语》全四册在线课文朗读、单句点读、中英对照
wgsxm/PartCrafter,Python,2318,150,2025-06-09T06:13:50Z,[NeurIPS 2025] PartCrafter: Structured 3D Mesh Generation via Compositional Latent Diffusion Transfo
PhialsBasement/Chain-of-Recursive-Thoughts,JavaScript,2316,124,2025-04-27T06:53:09Z,I made my AI think harder by making it argue with itself repeatedly. It works stupidly well.
assetnote/react2shell-scanner,Python,2315,246,2025-12-04T06:55:04Z,High Fidelity Detection Mechanism for RSC/Next.js RCE (CVE-2025-55182 & CVE-2025-66478)
fathulfahmy/aio-usb-drive,Sin especificar,2313,125,2025-10-06T15:02:22Z,Curated collection of useful to have programs on a multiboot USB drive
keenthemes/reui,TypeScript,2311,86,2025-02-27T13:44:53Z,"Open-source collection of UI components and animated effects built with React, Typescript, Tailwind "
any-listen/any-listen,TypeScript,2310,106,2025-01-26T07:49:28Z,A cross-platform private music playback service
thewh1teagle/kokoro-onnx,Python,2310,236,2025-01-03T14:59:41Z,TTS with kokoro and onnx runtime
landing-ai/agentic-doc,Python,2309,249,2025-03-12T23:10:57Z,Python library for Agentic Document Extraction from LandingAI
songguoxs/gpt4o-image-prompts,JavaScript,2305,314,2025-04-28T03:26:44Z,"Nano Banana(nanobanana),GPT-5(GPT5),GPT-4o(GPT4o) Image Prompts，Nanobanana Prompts，nanobanana提示词"
control-theory/gonzo,Go,2305,69,2025-08-18T18:21:51Z,Gonzo! The Go based TUI log analysis tool
changyeyu/LLM-RL-Visualized,Python,2300,238,2025-04-26T14:30:47Z,🌟100+ 原创 LLM / RL 原理图📚，《大模型算法》作者巨献！💥（100+  LLM/RL Algorithm Maps ）
rasbt/reasoning-from-scratch,Jupyter Notebook,2296,319,2025-03-04T14:24:26Z,"Implement a reasoning LLM in PyTorch from scratch, step by step"
stanford-cs336/spring2025-lectures,Python,2293,495,2025-03-02T20:33:47Z,
luo-junyu/Awesome-Agent-Papers,Sin especificar,2292,67,2025-03-21T03:40:24Z,"[Up-to-date] Large Language Model Agent: A Survey on Methodology, Applications and Challenges"
Liuziyu77/Visual-RFT,Jupyter Notebook,2292,104,2025-02-24T05:06:58Z,Official repository of 'Visual-RFT: Visual Reinforcement Fine-Tuning' & 'Visual-ARFT: Visual Agentic
oxylabs/free-proxy-list,Sin especificar,2287,26,2025-02-06T07:41:46Z,Claim Free proxy list with United States IP addresses and use it for your projects.
plexe-ai/plexe,Python,2285,221,2025-01-05T18:34:25Z,✨ Build a machine learning model from a prompt
OpenMind/OM1,Python,2283,599,2025-01-08T21:23:40Z,Modular AI runtime for robots
OmniSVG/OmniSVG,Python,2281,76,2025-04-07T11:14:32Z,[NeurIPS 2025] OmniSVG is the first family of end-to-end multimodal SVG generators that leverage pre
filipecalegario/awesome-vibe-coding,Sin especificar,2275,246,2025-03-13T17:46:56Z,"A curated list of vibe coding references, collaborating with AI to write code."
facet-rs/facet,Rust,2275,92,2025-03-10T09:48:16Z,"Rust reflection, serialization, deserialization, pretty printing, etc. — the last proc macro you sho"
JStone2934/LiveGalGame,JavaScript,2274,69,2025-09-28T07:53:50Z,修复了现实世界里和异性对话没有选择项的 Bug
danielmiessler/Personal_AI_Infrastructure,TypeScript,2268,440,2025-09-08T16:18:30Z,Personal AI Infrastructure for upgrading humans.
RICHQAQ/PasteMD,Python,2262,149,2025-10-25T14:18:34Z,一键将 Markdown 和网页 AI 对话（ChatGPT/DeepSeek等）完美粘贴到 Word、WPS 和 Excel 的效率工具 | One-click paste Markdown and
oxylabs/oxylabs-ai-studio-py,Python,2258,15,2025-06-17T12:39:39Z,"Structured data gathering from any website using AI-powered scraper, crawler, and browser automation"
newton-physics/newton,Python,2255,210,2025-04-22T04:12:07Z,"An open-source, GPU-accelerated physics simulation engine built upon NVIDIA Warp, specifically targe"
NeekChaw/RIPER-5,Sin especificar,2253,312,2025-05-31T01:54:35Z,神级Cursor Rule
umlx5h/LLPlayer,C#,2249,117,2025-01-31T10:19:39Z,"The media player for language learning, with dual subtitles, AI-generated subtitles, real-time trans"
useautumn/autumn,TypeScript,2244,170,2025-01-21T11:18:12Z,Autumn is an open-source pricing & billing platform
jonyzhang2023/awesome-embodied-vla-va-vln,Sin especificar,2243,97,2025-01-16T08:23:23Z,"A curated list of state-of-the-art research in embodied AI, focusing on vision-language-action (VLA)"
Maxteabag/sqlit,Python,2243,46,2025-12-13T00:10:36Z,"A user friendly TUI for SQL databases. Written in python. Supports SQL server, Mysql, PostreSQL and "
nexmoe/VidBee,TypeScript,2243,145,2025-10-22T13:43:42Z,Download videos from almost any website worldwide
intellectronica/ruler,TypeScript,2236,117,2025-05-20T08:22:59Z,Ruler — apply the same rules to all coding agents
Mega4alik/ollm,Python,2235,195,2025-08-16T23:50:10Z,
chaterm/Chaterm,TypeScript,2232,196,2025-04-14T04:19:01Z,"Open source AI terminal and SSH Client for EC2, Database and Kubernetes."
allweonedev/presentation-ai,TypeScript,2228,414,2025-03-24T10:25:24Z,ALLWEONE® Open source AI presentation generator Gamma Alternative. Create professional slides with c
zensical/zensical,Rust,2228,53,2025-05-18T09:07:43Z,A modern static site generator by the Material for MkDocs team
mbzuai-oryx/Awesome-LLM-Post-training,Python,2227,154,2025-02-13T10:24:06Z,Awesome Reasoning LLM Tutorial/Survey/Guide
langchain-ai/agent-chat-ui,TypeScript,2226,498,2025-02-18T18:36:18Z,🦜💬 Web app for interacting with any LangGraph agent (PY & TS) via a chat interface.
llm-d/llm-d,Shell,2224,271,2025-04-29T18:28:17Z,Achieve state of the art inference performance with modern accelerators on Kubernetes
dw-dengwei/daily-arXiv-ai-enhanced,JavaScript,2224,741,2025-03-20T07:14:59Z,Automatically crawl arXiv papers daily and summarize them using AI. Illustrating them using GitHub P
Cranot/claude-code-guide,Sin especificar,2222,245,2025-07-29T08:47:27Z,Claude Code Comprehensive Guide
24mlight/A_Share_investment_Agent,Python,2222,583,2025-01-07T06:56:46Z,
webtui/webtui,MDX,2218,39,2025-03-04T22:46:48Z,
Tencent-Hunyuan/HunyuanVideo-1.5,Python,2215,105,2025-11-20T06:15:42Z,HunyuanVideo-1.5: A leading lightweight video generation model
geo-tp/ESP32-Bus-Pirate,C,2211,171,2025-07-05T21:59:46Z,A Hardware Hacking Tool with Web-Based CLI That Speaks Every Protocol 
isaac-sim/IsaacSim,Python,2210,267,2025-05-28T18:38:18Z,"NVIDIA Isaac Sim™ is an open-source application on NVIDIA Omniverse for developing, simulating, and "
CherryHQ/cherry-studio-app,TypeScript,2205,166,2025-03-01T16:26:52Z,🍒 This is the mobile version of Cherry Studio.
TsinghuaC3I/Awesome-RL-for-LRMs,TeX,2201,121,2025-03-20T08:09:40Z,A Survey of Reinforcement Learning for Large Reasoning Models
roboflow/trackers,Python,2197,224,2025-04-14T16:12:26Z,A unified library for object tracking featuring clean room re-implementations of leading multi-objec
atuinsh/desktop,TypeScript,2197,64,2025-06-06T17:36:29Z,📖 Runbooks that run 
oxylabs/perplexity-scraper,Java,2196,7,2025-09-02T13:40:30Z,"Perplexity Scraper Track brand mentions, analyze rankings, and gain competitor intelligence from Per"
Gaurav-Gosain/tuios,Go,2195,50,2025-09-06T18:13:51Z,Terminal UI OS (Terminal Multiplexer)
nextlevelbuilder/ui-ux-pro-max-skill,Python,2194,400,2025-11-30T11:36:31Z,An AI SKILL that provide design intelligence for building professional UI/UX multiple platforms
cporter202/API-mega-list,JavaScript,2191,435,2025-12-09T15:36:20Z,This GitHub repo is a powerhouse collection of APIs you can start using immediately to build everyth
remnawave/panel,TypeScript,2183,131,2025-01-10T15:50:17Z,"A powerful proxy management tool, built on top of Xray-core, with a focus on simplicity and ease of "
superagent-ai/grok-cli,TypeScript,2183,286,2025-07-14T07:57:39Z,An open-source AI agent that brings the power of Grok directly into your terminal.
gotalab/cc-sdd,TypeScript,2177,183,2025-07-17T04:41:37Z,Spec-driven development (SDD) for your team's workflow. Kiro style commands that enforce structured 
open-thoughts/open-thoughts,Python,2177,182,2025-01-27T22:28:56Z,Fully open data curation for reasoning models
microsoft/Generative-AI-for-beginners-dotnet,C#,2175,1677,2025-01-10T19:32:34Z,"Five lessons, learn how to really apply AI to your .NET Applications"
YosemiteCrew/Yosemite-Crew,TypeScript,2174,59,2025-01-21T11:26:05Z,Open source operating system for animal health
noctalia-dev/noctalia-shell,QML,2168,203,2025-07-11T10:50:50Z,A sleek and minimal desktop shell thoughtfully crafted for Wayland.
OHF-Voice/piper1-gpl,C++,2167,213,2025-03-28T21:47:10Z,Fast and local neural text-to-speech engine
limix-ldm/LimiX,Python,2166,210,2025-08-27T07:15:45Z,LimiX: Unleashing Structured-Data Modeling Capability for Generalist Intelligence https://arxiv.org/
FareedKhan-dev/all-agentic-architectures,Jupyter Notebook,2165,358,2025-09-24T11:47:58Z,Implementation of 17+ agentic architectures designed for practical use across different stages of AI
ASLP-lab/DiffRhythm,Python,2165,252,2025-02-23T07:13:00Z,Di♪♪Rhythm: Blazingly Fast and Embarrassingly Simple End-to-End Full-Length Song Generation with Lat
srbhptl39/MCP-SuperAssistant,TypeScript,2158,283,2025-04-26T06:35:29Z,"Brings MCP to ChatGPT, DeepSeek, Perplexity, Grok, Gemini, Google AI Studio, OpenRouter, DeepSeek, T"
MiniMax-AI/MiniMax-M2,Sin especificar,2158,165,2025-10-25T21:28:29Z,"MiniMax-M2, a model built for Max coding & agentic workflows."
swiftlang/swift-build,Swift,2154,141,2025-01-28T18:53:28Z,"A high-level build system based on llbuild, used by Xcode, Swift Playground, and the Swift Package M"
Piebald-AI/claude-code-system-prompts,JavaScript,2153,350,2025-11-18T21:26:33Z,"All parts of Claude Code's system prompt, 20 builtin tool descriptions, sub agent prompts (Plan/Expl"
misaka10032w/Han1meViewer,Kotlin,2151,73,2025-06-05T04:34:44Z,hanime1的三方客户端，提高了一些播放体验
langchain-ai/executive-ai-assistant,Python,2147,732,2025-01-14T06:17:25Z,
kyantech/Palmr,TypeScript,2146,85,2025-02-14T19:07:47Z,🌴 Palmr. is an open-source file-sharing platform focused on privacy and security. It enables users t
MLNLP-World/LLMs-from-scratch-CN,Jupyter Notebook,2144,350,2025-01-20T15:40:00Z,LLMs-from-scratch项目中文翻译
TengerTechnologies/Bricklayers,Python,2143,373,2025-01-22T18:13:43Z,A processing script for Bricklayers in Prusaslicer and Orcaslicer
qibin0506/Cortex,Python,2139,160,2025-06-24T02:17:23Z,个人构建MoE大模型：从预训练到DPO的完整实践
RohanAdwankar/oxdraw,Rust,2134,71,2025-10-07T19:59:40Z,Diagram as Code Tool Written in Rust with Draggable Editing
memodb-io/Acontext,Go,2130,188,2025-07-16T13:15:48Z,"Agent Context Data Platform that Stores, Observes and Learns. Join the community❤️: https://discord."
AnotiaWang/deep-research-web-ui,TypeScript,2126,296,2025-02-10T05:56:43Z,"(Supports DeepSeek R1) An AI-powered research assistant that performs iterative, deep research on an"
Agent-on-the-Fly/Memento,Python,2119,247,2025-06-20T12:15:15Z,Official Code of Memento: Fine-tuning LLM Agents without Fine-tuning LLMs
ModelEngine-Group/fit-framework,Java,2118,329,2025-02-22T08:20:15Z,FIT: 企业级AI开发框架，提供多语言函数引擎（FIT）、流式编排引擎（WaterFlow）及Java生态的LangChain替代方案（FEL）。原生/Spring双模运行，支持插件热插拔与智能聚散
yybmion/public-apis-4Kr,Python,2096,183,2025-08-19T09:25:36Z,한국 서비스에 이용 가능한 Public API 모음 | Public APIs Available for Korean Services
glitternetwork/pinme,TypeScript,2094,148,2025-04-13T01:41:33Z,Deploy Your Frontend in a Single Command
break-into-data/ai-engineer-toolkit,TypeScript,2092,414,2025-02-24T01:52:44Z,Projects & Resources to help you become a better AI Developer. 
zai-org/GLM-V,Python,2092,141,2025-06-28T08:44:06Z,GLM-4.6V/4.5V/4.1V-Thinking: Towards Versatile Multimodal Reasoning with Scalable Reinforcement Lear
moazbuilds/CodeMachine-CLI,TypeScript,2088,222,2025-09-28T15:28:47Z,CLI-native orchestration engine for autonomous workflows and production-ready code. ⚡️
davepoon/claude-code-subagents-collection,TypeScript,2084,231,2025-07-25T02:26:45Z,Claude Code Subagents & Commands Collection + CLI Tool
Open-Reasoner-Zero/Open-Reasoner-Zero,Python,2083,119,2025-02-19T17:28:25Z,Official Repo for Open-Reasoner-Zero
stepfun-ai/Step1X-Edit,Python,2082,89,2025-04-23T09:53:08Z,"A SOTA open-source image editing model, which aims to provide comparable performance against the clo"
itMrBoy/resumePolice,Sin especificar,2081,107,2025-07-26T17:34:45Z,简历警察 🕵️‍♂️ 疯狂逮捕
alecm20/story-flicks,Python,2080,367,2025-01-16T21:25:54Z,使用AI大模型，一键生成高清故事短视频。Generate high-definition story short videos with one click using AI large models
openai/openai-agents-js,TypeScript,2080,543,2025-05-31T00:08:49Z,"A lightweight, powerful framework for multi-agent workflows and voice agents"
ahujasid/ableton-mcp,Python,2076,252,2025-03-19T17:00:09Z,
BasicProtein/AugmentCode-Free,Python,2073,226,2025-06-07T11:13:46Z,【8月更新】AugmentCode无限免费续杯方案[【August Update】AugmentCode unlimited free refill plan]
openai/openai-fm,TypeScript,2071,4908,2025-04-15T14:32:07Z,"Code for openai.fm, a demo for the OpenAI Speech API"
RemotePinee/AudioVisual,JavaScript,2068,221,2025-10-13T15:42:42Z,解锁所有国内媒体流的钥匙
TimmyOVO/deepseek-ocr.rs,Rust,2067,158,2025-10-25T13:42:10Z,"Rust multi‑backend OCR/VLM engine (DeepSeek‑OCR, PaddleOCR‑VL, DotsOCR) with DSQ quantization and an"
google/tunix,Python,2066,209,2025-04-02T22:19:15Z,A Lightweight LLM Post-Training Library
Achuan-2/SlideSCI,C#,2065,73,2025-01-09T16:51:09Z,"PPT plugin, supports one-click to add image titles, copy and paste positions, one-click image alignm"
Diorser/LiteMonitor,C#,2061,84,2025-11-10T12:58:51Z,一款轻量、可定制的开源桌面硬件监控软件 — 实时监测 CPU、GPU、内存、磁盘、网络等系统性能。支持横竖屏显示、多语言、主题切换、透明度显示、三色报警，界面简洁且高度可配置。A lightweigh
anthropic-experimental/sandbox-runtime,TypeScript,2060,114,2025-10-20T02:52:10Z,A lightweight sandboxing tool for enforcing filesystem and network restrictions on arbitrary process
vllm-project/production-stack,Python,2058,343,2025-01-21T23:09:11Z,vLLM’s reference system for K8S-native cluster-wide deployment with community-driven performance opt
River-Zhang/ICEdit,Python,2054,114,2025-04-29T12:26:49Z,[NeurIPS 2025] Image editing is worth a single LoRA! 0.1% training data for fantastic image editing!
ammaarreshi/Gemini-Search,TypeScript,2053,424,2025-01-04T14:07:19Z,Perplexity style AI Search engine clone built with Gemini 2.0 Flash and Grounding
wangwangit/SubsTracker,JavaScript,2052,1817,2025-04-30T01:58:42Z,基于Cloudflare Workers的轻量级订阅管理系统，帮助您轻松跟踪各类订阅服务的到期时间，并通过Telegram发送及时提醒。
datapizza-labs/datapizza-ai,Python,2048,121,2025-09-01T07:56:46Z,Build reliable Gen AI solutions without overhead 🍕
IlyaRice/RAG-Challenge-2,Python,2047,431,2025-03-19T04:48:45Z,Implementation of my RAG system that won all categories in Enterprise RAG Challenge 2
XiaoMi/xiaomi-miloco,Python,2043,136,2025-11-06T13:01:59Z,Xiaomi Miloco
folke/sidekick.nvim,Lua,2038,75,2025-09-26T10:26:48Z,Your Neovim AI sidekick
TanStack/ai,TypeScript,2038,90,2025-10-08T17:52:48Z,🤖 SDK that enhances your applications with AI capabilities
tailark/blocks,TypeScript,2038,207,2025-02-16T13:38:24Z,Shadcn marketing blocks
jamwithai/arxiv-paper-curator,Python,2036,590,2025-08-06T19:52:50Z,
minitap-ai/mobile-use,Python,2036,155,2025-08-16T21:49:49Z,"AI agents can now use real Android and iOS apps, just like a human."
justlovemaki/AIClient-2-API,JavaScript,2035,312,2025-07-20T07:05:56Z,"Simulates Gemini CLI, Antigravity, Qwen Code, and Kiro client requests, compatible with the OpenAI A"
Lissy93/networking-toolbox,Svelte,2034,169,2025-09-27T09:43:42Z,🛜 100+ offline-first networking tools and utilities
WeChatPadPro/WeChatPadPro,Dockerfile,2031,445,2025-03-18T19:19:41Z,WeChatPadPro 是基于 WeChat Pad 的高级微信管理工具
showlab/Paper2Video,Python,2029,302,2025-10-03T08:50:16Z,Automatic Video Generation from Scientific Papers
google-gemini/genai-processors,Python,2029,201,2025-04-29T17:38:09Z,"GenAI Processors is a lightweight Python library that enables efficient, parallel content processing"
addyosmani/gemini-cli-tips,Sin especificar,2025,80,2025-10-18T02:42:29Z,Gemini CLI Tips and Tricks
MoonshotAI/MoBA,Python,2024,128,2025-02-17T13:27:30Z,MoBA: Mixture of Block Attention for Long-Context LLMs
kainctl/isd,Python,2017,21,2025-01-16T19:37:15Z,isd (interactive systemd) – a better way to work with systemd units
whoeevee/EeveeSpotifyReborn,Swift,2010,8828,2025-08-14T21:18:25Z,A tweak to enhance Spotify experience
InterviewReady/ai-engineering-resources,Sin especificar,2010,272,2025-05-13T18:17:53Z,Research papers and blogs to transition to AI Engineering
theovilardo/PixelPlayer,Kotlin,2005,122,2025-05-20T15:33:18Z,
kavan010/black_hole,C++,2005,306,2025-03-12T20:00:25Z,Black hole simulation project:
Dispatcharr/Dispatcharr,Python,2004,136,2025-02-18T17:15:37Z,
facebookresearch/perception_models,Jupyter Notebook,2004,133,2025-04-16T21:08:55Z,"State-of-the-art Image & Video CLIP, Multimodal Large Language Models, and More!"
Zouuup/landrun,Go,2002,42,2025-03-21T16:31:47Z,"Run any Linux process in a secure, unprivileged sandbox using Landlock. Think firejail, but lightwei"
cyberagiinc/DevDocs,TypeScript,2001,180,2025-01-15T05:27:26Z,"Completely free, private, UI based Tech Documentation MCP server. Designed for coders and software d"
DioCrafts/OxiCloud,Rust,1995,77,2025-02-26T10:36:04Z,"☁️ OxiCloud server, efficient and secure way to save all your data"
googlefonts/googlesans-code,Python,1993,50,2025-06-10T23:45:53Z,The Google Sans Code font family
KsanaDock/Microverse,GDScript,1992,343,2025-10-09T08:52:25Z,A god-simulation sandbox game built on Godot 4 as a multi-agent AI social simulation system. In this
timescale/pg_textsearch,C,1989,39,2025-07-06T17:45:50Z,PostgreSQL extension for BM25 relevance-ranked full-text search. Postgres OSS licensed.
GoogleCloudPlatform/khi,Go,1987,77,2025-01-22T01:58:02Z,A log viewer for Kubernetes troubleshooting
disler/claude-code-hooks-mastery,Python,1985,430,2025-07-05T16:30:09Z,
kagent-dev/kagent,Go,1984,352,2025-01-21T17:03:23Z,Cloud Native Agentic AI | Discord: https://bit.ly/kagentdiscord
CJackHwang/AIstudioProxyAPI,Python,1980,346,2025-04-26T17:16:37Z,FastAPI + Playwright + Camoufox 中间层代理服务器，兼容OpenAI API且支持参数转发。项目通过浏览器自动化模拟人工操作将API请求转发到 Google AI Stu
karpathy/rendergit,Python,1979,195,2025-08-20T03:25:28Z,Render any git repo into a single static HTML page for humans or LLMs
nimbusdotstorage/Nimbus,TypeScript,1977,143,2025-05-21T18:45:29Z,The future of file storage
firecrawl/open-agent-builder,TypeScript,1976,376,2025-10-16T15:34:46Z,🔥 Visual workflow builder for AI agents powered by Firecrawl - drag-and-drop web scraping pipelines 
AmoyLab/Unla,TypeScript,1975,162,2025-04-15T08:51:28Z,🧩 MCP Gateway - A lightweight gateway service that instantly transforms existing MCP Servers and API
QiuChenly/CoreInject,HTML,1974,97,2025-07-09T15:42:58Z,美好世界你我相伴。同性恋🏳️‍🌈看过来，在这里找到我们的最爱！
martin226/vibe-draw,TypeScript,1972,288,2025-03-22T00:20:20Z,🎨 Turn your roughest sketches into stunning 3D worlds by vibe drawing
Tencent-Hunyuan/HunyuanVideo-Avatar,Python,1968,315,2025-05-26T11:24:20Z,
fogsightai/fogsight,JavaScript,1968,286,2025-07-17T17:19:00Z,Fogsight is an AI agent and animation engine powered by Large Language Models.
google-coral/coralnpu,Emacs Lisp,1965,217,2025-10-02T22:32:37Z,A machine learning accelerator core designed for energy-efficient AI at the edge.
grimdoomer/Xbox360BadUpdate,Assembly,1964,151,2025-02-23T22:58:26Z,Software only hypervisor exploit for Xbox 360
THU-MIG/yoloe,Python,1964,183,2025-03-10T08:25:11Z,YOLOE: Real-Time Seeing Anything [ICCV 2025]
superglue-ai/superglue,TypeScript,1962,111,2025-01-10T18:38:47Z,superglue (YC W25) builds integrations and tools from natural language. Get production-grade tools f
zxh326/kite,TypeScript,1961,153,2025-06-17T12:12:15Z,"🪁 A modern, lightweight Kubernetes dashboard. "
gepa-ai/gepa,Jupyter Notebook,1961,155,2025-08-05T09:26:27Z,"Optimize prompts, code, and more with AI-powered Reflective Text Evolution"
glebkudr/shotgun_code,Go,1949,227,2025-05-08T15:49:38Z,One‑click codebase “blast” for Large‑Language‑Model workflows.
operacle/checkcle,TypeScript,1947,118,2025-05-09T14:19:36Z,"CheckCle is a self-hosted, open-source monitoring platform for seamless, real-time full-stack system"
builtbybel/CrapFixer,C#,1947,100,2025-04-25T10:22:45Z,Cr*ap Fixer
iannuttall/claude-agents,Sin especificar,1946,260,2025-07-25T11:06:39Z,Custom subagents to use with Claude Code.
bestruirui/BestSub,Go,1942,1030,2025-01-04T13:31:54Z,"Best Sub, Best for Your Net"
volcengine/ai-app-lab,TypeScript,1940,340,2025-01-10T05:04:24Z,
cjo4m06/mcp-shrimp-task-manager,JavaScript,1937,235,2025-04-12T08:59:07Z,"Shrimp Task Manager is a task tool built for AI Agents, emphasizing chain-of-thought, reflection, an"
ekmas/cs16.css,CSS,1937,42,2025-01-22T14:36:59Z,CSS library based on Counter Strike 1.6 UI.
openai/openai-apps-sdk-examples,TypeScript,1934,423,2025-10-06T05:28:01Z,Example apps for the Apps SDK
midday-ai/ai-sdk-tools,TypeScript,1932,194,2025-09-10T12:22:20Z,Essential utilities for building production-ready AI applications with Vercel AI SDK. State manageme
